current_path,size_bytes,sha256,category,proposed_action,proposed_path,reference_status,external_exact_references,external_relative_references,internal_output_references,directory_level_references,paired_file,notes
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d000.jpg,63336,8323cc4a073ac7bcb42563ca4cb1cc7daea5ef56f238724810e71ba459fa9d24,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d000.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2372,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2372,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d001.jpg,77716,2a39bf61eb77dfd5d84bc47f9112b2df553636f56fe36cd3a7e00258c3c03069,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d001.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2408,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2408,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d002.jpg,53662,9a5db31c6f721fb03fa6fe7385f1f04aacfe36215f941c8a4900734df5318d76,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d002.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2444,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2444,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d003.jpg,66905,a57195278902265b24c4dc8b30e9f35f345618fe942942b323d895966c4c618f,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d003.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2480,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2480,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d004.jpg,69656,b9347b61ffbcb893c8b73ad10111ff6d523a4a54a905525dc13db1aec530041e,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d004.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2516,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2516,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d005.jpg,53149,ee53ea2b0161e34b3e285dea5d410cb08cd35b032a6cf42829f3245bb178e0c5,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d005.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2552,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2552,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d006.jpg,65365,68c7ddb276df9fe4d3acedb7ff47264977b0e2e3fb98df627cb26661c67866c4,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d006.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2588,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2588,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d007.jpg,49448,7a6de74c9914882f35b5c93c0a17f8400f09c8c60fc9807bd18f80b10129418c,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d007.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2624,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2624,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d008.jpg,57673,9b8fa67644dbd6a14c8cefb84691782d81f016e0ea16ce21f607d99069baf7f5,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d008.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2660,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2660,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d009.jpg,69903,fffc43ba16edea71fbdd66af03a71e46e7eba847ff3aff46f4545c73968221a9,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d009.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2696,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2696,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d010.jpg,46628,0ff17715fac310b9186e75ef053a076fb70d7281e762338efc145abf1c319d7c,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d010.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2740,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2740,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000024-d011.jpg,59261,6947f9f999d497ddb4d95b0ab905a18e2845c76ad0ebb6d73400a6562c9f3f93,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000024-d011.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2776,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2776,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d000.jpg,59833,1a7bea5898e5bb87d7ce05cef013247438efcfb2f251f06cb216e97a7f4b19f1,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d000.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2812,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2812,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d001.jpg,79579,9bf6c7399afbd3f5f7235f53b52850428ae55fc204c33db82bc4336e18bcffee,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d001.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2848,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2848,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d002.jpg,65085,18818531110b94b30821fa8927947600ebe1febdb7fa81597603f364f6d2caa4,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d002.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2884,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2884,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d003.jpg,54236,f945a0d5dc2d148454e2d5f972eabbd74a25be24bb4ba1933ed5eda68a8abf7b,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d003.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2920,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2920,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d004.jpg,70771,71babfffd46075e3f4d82e5d92556ad457fb761049da26a4035b5b2614fb124c,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d004.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2956,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2956,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d005.jpg,51609,9eed22facc922218122afc9ac3490601b63811b6f0af709727e88e988ddc54fa,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d005.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:2992,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:2992,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d006.jpg,49774,1cd9a6440d3afbb629a112f91f9c1f2b8a139a8ad1ca5840fadb6d238a5b02d3,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d006.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3036,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3036,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d007.jpg,70807,e895acf3d15f4984caeab6c5c74a506c1c360cd5f28c80074a82770d0225337b,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d007.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3072,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3072,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d008.jpg,62343,31a9ccf4ee5556372f367fc06d1963042b24731c72b190d6cfb5d59a6482ed39,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d008.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3108,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3108,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d009.jpg,56850,1239ae983bab651596faedfdd5d0463fc753457af53947b70e94e8fd44de242d,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d009.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3144,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3144,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d010.jpg,47386,7731777edf9060e0508b66ea9f7de87eb996e5ace21024510183dc7b4276af3b,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d010.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3180,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3180,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000025-d011.jpg,60010,dcc5685ea13879039cb52fa26947df336e287548220b0b87e4b2857065d587ee,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000025-d011.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3216,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3216,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d000.jpg,75516,063d5cb1b1f00f92efc6185fb86fe379794c42f16ece7b3e9fa47b7fd9645949,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d000.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3252,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3252,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d001.jpg,73843,56919c0a4dea52659303d47a7da16d86c319bd12ddcd1f4dfafd8339628121f2,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d001.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3288,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3288,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d002.jpg,60018,bd00f8006b13ccdcd19709333e928b179b40adaf1f3f76a1603a6f1fd8366b76,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d002.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3324,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3324,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d003.jpg,63012,c5118be5329a6c79590a83cfc0dd0ecab58d64ce8de5634916ef224aa9cca4d2,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d003.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3360,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3360,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d004.jpg,57182,6595a454065c4d8055cee5ed230af09e15b18fcab482185af3b271772094d06c,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d004.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3404,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3404,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d005.jpg,51119,ef2325ad6cb7e397ec81d02a8210476c2ca55540b331e3bc1411840a25e16232,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d005.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3440,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3440,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d006.jpg,48456,f9b3ad0a0f3398c1decd2f7388f796c26e383c56fc80ea6ff9d141b1c3086df1,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d006.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3476,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3476,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d007.jpg,46342,ca3636ecd44e63b4bad7682713e325c8d5385ec17266f8ea0aa9b6d884351f67,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d007.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3512,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3512,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d008.jpg,51948,8cb0aa84f25d687c5fd825f837c36c5a142bca52563ea0cf690e55c06201f2c6,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d008.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3548,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3548,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d009.jpg,65715,3fba6f57242cd0d7009dfdfb672d8b1709fe20818657b0bba12e0551f1ac5fae,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d009.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3584,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3584,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d010.jpg,61204,7761d74993d01914f063e5741a93269ab07ab3fcccf99109c7afd8022def13f4,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d010.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3620,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3620,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000030-d011.jpg,61099,a3ee86ea790debf2b7689dc805d549959fb8722c5941cd9ea863fe6831e6dae9,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000030-d011.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3656,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3656,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000032-d000.jpg,74350,c5b98024ba106f0bdbcd86d5dc8229426406a2d699e1c983e0b5f21a7c921aa7,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000032-d000.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3692,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3692,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000032-d001.jpg,56913,10c140162b23830cf0d39ea3e4ffe5fdd7968747bd3c78dcc91e6c06811c7a6d,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000032-d001.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3728,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3728,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000032-d002.jpg,74285,a68e65a21bf623f8782c866ee45b8fc5c78f73b2de2dde62e9dbdc00e8602eb1,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000032-d002.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3764,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3764,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000032-d003.jpg,60613,214912181ec5011f531bea28481576635705c44896bb396733468093c81e8e9f,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000032-d003.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3808,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3808,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
outputs/team_dataset/Han-Ber4/previews/Han-Ber4_cached-f000032-d004.jpg,52254,c853f41a9516e6d0926e959879ab08e78acafdd4bf80abdbbb0e0712187c99b3,annotation_review_asset,bundle_with_manifest,data/annotations/team/Han-Ber4/previews/Han-Ber4_cached-f000032-d004.jpg,relative_external_dependency,,data/annotations/team/Han-Ber4.json:3844,outputs/team_dataset/Han-Ber4/label.html:72;outputs/team_dataset/Han-Ber4/manifest.json:3844,outputs/team_dataset@data/README.md:10;outputs/team_dataset@docs/cleanup-plan.md:66;outputs/team_dataset@notebooks/label_team_detections.py:40;outputs/team_dataset@scripts/label_team_detections.py:40,,Required by relative paths in the manifest.
